chr1	15482200	15482600	1_5650	10	26.06673728	0.815202839
chr1	15581800	15582000	1_5679	5	35.60381036	0.985228949
chr1	15595500	15595700	1_5685	5	33.3720505	0.801313272
chr1	15708700	15708900	1_5725	5	51.49471052	0.726092539
chr1	15729100	15729300	1_5740	7	21.64385855	0.9114942
chr1	15805900	15806100	1_5784	7	36.45552833	0.858450295
chr1	15817100	15817300	1_5789	6	24.19764533	0.796121173
chr1	15819600	15819800	1_5791	7	29.87363807	0.951829483
chr1	15999500	15999700	1_5870	5	35.5323499	0.956459635
chr1	16001300	16001500	1_5871	8	20.50239671	0.900052932
chr1	16060900	16061100	1_5916	5	33.46524202	0.916537127
chr1	16081400	16081600	1_5935	5	21.71856901	0.914099952
chr1	16520400	16521400	1_6085	59	22.12020177	0.729082031
chr1	16677900	16678600	1_6149	16	37.28852991	0.894121791
chr1	16689400	16689600	1_6155	5	31.21058157	0.853027743
chr1	16728900	16729200	1_6177	9	33.6362692	0.923449443
chr1	16795100	16795300	1_6190	5	20.3525096	0.819177977
chr1	16889600	16890300	1_6207	18	25.5798794	0.846720751
chr1	16900900	16901200	1_6210	5	30.78839305	0.796770211
chr1	16910900	16911100	1_6214	9	25.96987876	0.935512575
chr1	17068900	17069100	1_6284	7	30.9785136	0.976285591
chr1	17075600	17075800	1_6285	7	40.76773264	0.927864459
chr1	17098300	17098600	1_6295	5	53.42127865	0.940964641
chr1	17135400	17135800	1_6308	6	30.0647751	0.8479982
chr1	17372700	17372900	1_6346	5	54.36382635	0.750760447
chr1	17389100	17389300	1_6352	5	38.76994209	0.91922016
chr1	17389800	17390100	1_6353	9	20.37728537	0.731751568
chr1	17393400	17393600	1_6355	6	31.47555896	0.755633759
chr1	17453900	17454100	1_6377	8	23.85033781	0.828415163
chr1	17466400	17466700	1_6384	5	24.55814546	0.72564351
chr1	17986700	17986900	1_6642	5	25.64495504	0.767216647
chr1	18117300	18117600	1_6672	5	26.14267521	0.887134493
chr1	18139900	18140100	1_6684	6	21.08247136	0.749951581
chr1	18260400	18260600	1_6729	6	31.58678965	0.902196695
chr1	18575400	18575700	1_6804	6	29.47090635	0.896084075
chr1	18575700	18576300	1_6805	14	27.70873993	0.889733883
chr1	18578800	18579000	1_6806	11	23.63485895	0.8751309
chr1	18703000	18703600	1_6848	20	20.71070137	0.708087076
chr1	18784000	18784800	1_6866	42	43.0882015	0.952392198
chr1	18871900	18872200	1_6891	8	34.5709684	0.924347414
chr1	19111200	19111500	1_7005	5	46.98982788	0.867609915
chr1	19328800	19329000	1_7057	5	22.10761137	0.811890837
chr1	19859000	19859200	1_7240	5	38.39291655	0.824512236
chr1	20253000	20253300	1_7328	7	25.75719447	0.730723536
chr1	20588600	20589100	1_7426	9	29.9381626	0.778988577
chr1	20617900	20618100	1_7438	7	52.33215429	0.899826185
chr1	20618300	20618500	1_7439	6	65.67587692	0.903752661
chr1	20712400	20712600	1_7471	5	27.48261612	0.833754056
chr1	21189100	21189400	1_7551	6	24.32642604	0.819386644
chr1	21360200	21360400	1_7621	5	61.50623502	0.908292273
chr1	21540000	21540400	1_7656	10	28.14062639	0.776285134
chr1	21571600	21571800	1_7666	6	26.13240151	0.820530281
chr1	21589600	21589900	1_7674	5	22.29564619	0.85488983
chr1	21954800	21955000	1_7814	5	28.26520626	0.906091253
chr1	22033800	22034000	1_7835	5	41.20500681	0.924603882
chr1	22054400	22054600	1_7844	5	21.56390523	0.710673517
chr1	22180200	22180500	1_7873	5	55.32507182	0.799688543
chr1	22180800	22181000	1_7874	5	25.24433269	0.886619521
chr1	22220900	22221200	1_7893	6	46.93235703	0.901618607
chr1	22244800	22245000	1_7900	7	27.87725633	0.808845585
chr1	22302400	22302700	1_7916	5	43.87041114	0.892765803
chr1	22379100	22379300	1_7932	7	22.21654326	0.733934868
chr1	23190900	23191100	1_8132	5	37.55474617	0.925168901
chr1	23725100	23725300	1_8261	11	30.80587015	0.813747092
chr1	23877500	23877700	1_8307	7	56.90748689	0.748746817
chr1	24067400	24067700	1_8357	6	36.66193287	0.81958368
chr1	24095300	24095500	1_8365	6	37.6273222	0.939032916
chr1	24152200	24152400	1_8390	6	22.80157054	0.819942494
chr1	24154300	24154500	1_8391	6	55.4585488	0.804391003
chr1	24300800	24301200	1_8433	7	47.01457367	0.909481036
chr1	24436500	24436800	1_8468	11	31.39580227	0.936131192
chr1	24694800	24695000	1_8526	5	20.51759635	0.723590112
chr1	24861800	24862000	1_8563	8	22.13070474	0.768892321
chr1	24996300	24996600	1_8608	5	41.67066423	0.920712629
chr1	25046300	25046600	1_8628	7	31.65891724	0.953442488
chr1	25523500	25524000	1_8736	11	31.17849323	0.795812069
chr1	25756800	25757100	1_8864	5	27.56797579	0.775613526
chr1	25844100	25844300	1_8911	7	28.34836484	0.935294599
chr1	26103400	26103700	1_8999	7	27.41423533	0.789302428
chr1	26346500	26346700	1_9073	5	26.56875078	0.748158185
chr1	26364200	26364400	1_9077	7	23.57723577	0.879602848
chr1	26423700	26423900	1_9092	7	31.58994596	0.878730527
chr1	26514300	26514500	1_9124	8	28.03640838	0.942420587
chr1	26564100	26564500	1_9143	13	38.80140956	0.899206414
chr1	27186300	27186600	1_9325	7	25.80178531	0.915892015
chr1	27874100	27874300	1_9534	6	45.65723261	0.901373794
chr1	27935400	27936100	1_9546	17	28.06003374	0.786241779
chr1	27936700	27936900	1_9547	11	33.35557254	0.861846249
chr1	28246200	28247100	1_9608	30	66.25488779	0.987381758
chr1	28338200	28338500	1_9630	6	30.87301084	0.779018081
chr1	28724600	28724800	1_9711	6	29.50924806	0.871805708
chr1	29104500	29104700	1_9777	6	48.28457941	0.840636759
chr1	29141600	29141900	1_9792	5	59.616622	0.848863138
chr1	29528400	29528600	1_9887	5	30.0139117	0.887948646
chr1	29676900	29677100	1_9913	5	32.29877668	0.804567724
chr1	30469500	30469700	1_10045	5	20.53620419	0.84678983
chr1	30693900	30694100	1_10087	5	41.99101358	0.777911651
chr1	30711600	30712000	1_10096	8	22.73736821	0.775386696
chr1	30782900	30783400	1_10125	9	45.67526915	0.94790746
chr1	30918800	30919100	1_10157	5	21.91441678	0.841518699
chr1	31504500	31504700	1_10274	7	21.34612988	0.908240875
chr1	31806500	31806700	1_10394	7	27.53318278	0.925625911
chr1	31833900	31834100	1_10403	5	34.20912907	0.922206617
chr1	33226600	33226800	1_10732	5	42.3798306	0.968171635
chr1	33419600	33420000	1_10794	21	20.52704817	0.77109093
chr1	34251600	34251800	1_10915	7	45.90825304	0.896272528
chr1	34739100	34739300	1_10973	6	28.61104846	0.849508957
chr1	34813000	34813300	1_10989	6	48.36323704	0.863498978
chr1	36349800	36350300	1_11284	18	28.19513451	0.85570761
chr1	36493600	36493800	1_11316	7	28.69377811	0.803033302
chr1	36957200	36957500	1_11415	5	49.68127214	0.890785533
chr1	37098800	37099000	1_11453	5	22.78214947	0.779910988
chr1	37415100	37415300	1_11504	5	22.80838702	0.749728264
chr1	37421300	37421500	1_11506	5	24.36640892	0.843619442
chr1	37690700	37691200	1_11563	16	23.44591719	0.84547946
chr1	38033500	38033700	1_11636	5	29.71521696	0.783690425
chr1	38427100	38427500	1_11702	6	36.671311	0.900708682
chr1	38427500	38427700	1_11703	5	44.14979757	0.904049467
chr1	38465700	38466000	1_11710	6	21.46397809	0.801190848
chr1	38934400	38934600	1_11794	7	21.76079894	0.743569011
chr1	39233400	39233600	1_11871	5	25.57677634	0.812293746
chr1	39524700	39524900	1_11941	6	22.52734203	0.808179539
chr1	39686000	39686200	1_11986	8	35.13270882	0.712448935
chr1	39985000	39985200	1_12057	5	26.8908267	0.712783093
chr1	40554600	40554800	1_12164	6	39.01622748	0.941711649
chr1	41506100	41506300	1_12395	5	23.56076585	0.85134876
chr1	41640100	41640300	1_12425	6	37.24069097	0.830073244
chr1	41924100	41924300	1_12492	5	62.34092721	0.958254023
chr1	42389700	42389900	1_12555	6	26.86857761	0.90115603
chr1	42887000	42887300	1_12627	17	28.77133984	0.764140755
chr1	42945500	42945700	1_12641	5	47.81991908	0.907399834
chr1	43291600	43291800	1_12717	5	58.62693217	0.928072563
chr1	43337400	43337600	1_12731	5	36.51765157	0.967113951
chr1	43596700	43596900	1_12805	6	21.44053554	0.899710494
chr1	43860900	43861200	1_12857	6	26.10095052	0.849015271
chr1	44028400	44028600	1_12912	5	27.10567323	0.908539126
chr1	44096600	44096800	1_12920	5	21.04806551	0.917771616
chr1	44452500	44452700	1_12967	7	26.72313227	0.769486841
chr1	44815800	44816100	1_13090	6	30.07904895	0.826756956
chr1	44967000	44967200	1_13112	6	34.10122895	0.971492633
chr1	45510400	45510600	1_13195	5	60.17175453	0.900023064
chr1	46304500	46304700	1_13364	11	20.37985648	0.827897139
chr1	46821900	46822200	1_13481	5	23.85376612	0.815076194
chr1	46945700	46945900	1_13487	7	28.94467028	0.707785416
chr1	47267600	47267800	1_13526	7	28.13934555	0.718512022
chr1	47361200	47361400	1_13540	6	59.86220917	0.897651352
chr1	47766200	47766500	1_13621	6	34.05631356	0.893248433
chr1	48500700	48501100	1_13728	8	43.36205245	0.952222941
chr1	50350700	50350900	1_13867	5	32.82164989	0.805221136
chr1	52002000	52002200	1_14063	5	21.06325869	0.73787341
chr1	52864700	52864900	1_14192	9	29.77320302	0.901749113
chr1	52991400	52991600	1_14217	9	27.08705762	0.956465836
chr1	53004800	53005100	1_14219	6	28.81379867	0.871625053
chr1	53020800	53021000	1_14220	5	76.28260381	0.779390425
chr1	53028900	53029400	1_14222	7	48.71359562	0.960644145
chr1	53029700	53030000	1_14223	7	54.32350013	0.947476048
chr1	53053700	53053900	1_14229	6	47.23517958	0.964308331
chr1	53097000	53097300	1_14243	11	26.64450693	0.968026129
chr1	53145700	53146000	1_14253	5	74.67273234	0.969536859
chr1	54034600	54034800	1_14463	7	22.61897599	0.749384631
chr1	54306600	54306800	1_14549	6	22.00313272	0.850577176
chr1	54419700	54419900	1_14602	10	20.81088952	0.746463558
chr1	54453900	54454200	1_14608	10	24.56978854	0.939590581
chr1	54505100	54505300	1_14621	6	28.24986316	0.921828863
chr1	54625700	54625900	1_14669	8	31.94724528	0.94227746
chr1	54675800	54676000	1_14681	7	28.88473071	0.909452069
chr1	54699400	54699600	1_14687	7	35.55014416	0.876309151
chr1	54860700	54861000	1_14723	15	25.91784844	0.736312002
chr1	54911200	54911400	1_14735	9	21.57293386	0.733979308
chr1	54990700	54990900	1_14755	5	49.58952184	0.942569949
chr1	55587700	55588000	1_14878	7	31.33631524	0.946995031
chr1	56321800	56322000	1_14945	8	22.82518355	0.734725861
chr1	56446100	56446400	1_14961	5	30.82224759	0.917315982
chr1	56660900	56661100	1_15013	5	40.51868509	0.778332651
chr1	57846700	57846900	1_15145	5	35.11085977	0.868687044
chr1	57898600	57898900	1_15148	6	59.18280822	0.966459048
chr1	58058300	58058500	1_15173	5	30.53285315	0.818712252
chr1	60107400	60107700	1_15462	5	20.89856189	0.79553957
chr1	60571100	60571400	1_15493	5	60.8930139	0.993588202
chr1	61714300	61714500	1_15685	7	24.50607195	0.90096615
chr1	61961600	61961800	1_15726	6	27.24281942	0.85762562
chr1	62224500	62224700	1_15800	6	30.65032346	0.783271924
chr1	62301500	62301700	1_15817	7	43.51036729	0.914253062
chr1	62946800	62947200	1_15887	7	66.34234318	0.962530117
chr1	62947800	62948000	1_15888	7	30.52822063	0.876761811
chr1	63025000	63025200	1_15897	5	47.63935549	0.925769834
chr1	63227500	63227700	1_15914	6	27.72933641	0.915248383
chr1	63627900	63628400	1_15962	7	27.30442797	0.837965218
chr1	63708000	63708500	1_15977	7	44.05236993	0.934965594
chr1	64081700	64082000	1_16061	6	38.04160284	0.960900138
chr1	64089500	64089900	1_16065	7	57.81313898	0.980855737
chr1	64233200	64233400	1_16087	5	42.88042088	0.969150572
chr1	64349800	64350000	1_16106	5	24.490607	0.795576413
chr1	64427700	64427900	1_16113	6	39.60862674	0.850285521
chr1	64640400	64640600	1_16153	5	21.32729464	0.845537954
chr1	64963500	64963700	1_16205	5	23.73042321	0.843966256
chr1	65221900	65222100	1_16263	5	52.41928502	0.896839995
chr1	65335100	65335300	1_16287	7	24.5377096	0.859787199
chr1	65390500	65390800	1_16295	5	23.8173441	0.930628451
chr1	65550100	65551000	1_16316	35	39.65614721	0.903131585
chr1	66615100	66615400	1_16435	7	28.9611281	0.709156404
chr1	67107700	67107900	1_16486	7	32.27938728	0.832858261
chr1	67592500	67592700	1_16550	5	33.34856628	0.89779145
chr1	70395700	70395900	1_16796	5	33.29102792	0.756939527
chr1	70416700	70416900	1_16802	5	36.84911295	0.94693705
chr1	70548100	70548300	1_16809	5	25.94849271	0.898061594
chr1	71046000	71046700	1_16843	36	30.91837936	0.775234655
chr1	72993100	72993300	1_16971	6	20.68188748	0.748804219
chr1	74941700	74941900	1_17108	5	25.55829228	0.852621754
chr1	75126600	75127600	1_17125	22	26.3536115	0.742377842
chr1	75375700	75376300	1_17156	25	39.22415703	0.710612125
chr1	75422300	75422800	1_17160	5	34.6521762	0.953191903
chr1	76364200	76364600	1_17253	5	49.18186559	0.988897565
chr1	76741500	76741800	1_17290	6	59.59764416	0.959237967
chr1	77270600	77270900	1_17334	8	20.35317494	0.734852795
chr1	79135500	79135800	1_17514	6	38.0150441	0.945707427
chr1	79309600	79309900	1_17521	6	32.88365075	0.90345347
chr1	79492700	79493000	1_17533	8	28.14848708	0.837477509
chr1	80711800	80712100	1_17615	5	44.00214109	0.97211694
chr1	80725300	80725600	1_17616	15	38.46547211	0.834096127
chr1	81904700	81904900	1_17716	5	39.94069769	0.934412641
chr1	82234900	82235100	1_17744	7	24.7442294	0.912987255
chr1	82249900	82250200	1_17746	10	42.47069905	0.728639177
chr1	82495500	82495800	1_17772	5	34.31478199	0.879690646
chr1	82585700	82585900	1_17777	6	33.7826687	0.905448248
chr1	82689100	82689300	1_17785	6	36.57897938	0.900479414
chr1	83121900	83122100	1_17814	9	20.28907087	0.773835774
chr1	83168700	83168900	1_17818	6	28.05961139	0.851250879
chr1	83753500	83753700	1_17874	5	35.77093876	0.854669304
chr1	84068200	84068400	1_17905	5	33.75753581	0.918208682
chr1	84387600	84388100	1_17927	6	25.59594376	0.921154588
chr1	84546100	84546300	1_17949	6	29.50688896	0.776323893
chr1	84641200	84641400	1_17956	6	35.55941372	0.940922417
chr1	84848900	84849200	1_17989	5	28.26626352	0.733856891
chr1	85197600	85198200	1_18025	18	21.98482984	0.883112276
chr1	85712900	85713300	1_18094	5	25.36449835	0.84827346
chr1	86111000	86111300	1_18115	5	23.59479973	0.832440945
chr1	86496900	86497100	1_18154	5	25.6487346	0.934123148
chr1	87101400	87102100	1_18211	9	37.90822196	0.987780351
chr1	87253700	87253900	1_18241	5	56.0522792	0.922568163
chr1	87285600	87286000	1_18244	9	26.08598239	0.863370363
chr1	88975100	88975300	1_18405	7	33.9785713	0.846827637
chr1	88993700	88994000	1_18413	8	28.32872762	0.716253462
chr1	89013100	89013400	1_18415	6	50.53812208	0.936800496
chr1	89034500	89034700	1_18418	6	38.92735812	0.954392168
chr1	89422900	89423100	1_18455	5	21.63267337	0.918082063
chr1	89492200	89492400	1_18465	5	56.90710804	0.901654736
chr1	89573000	89573200	1_18476	8	32.89881188	0.940945456
chr1	89644300	89644500	1_18490	6	34.10759934	0.800616632
chr1	90628900	90629100	1_18593	5	23.52858667	0.957133757
chr1	91169000	91169200	1_18675	9	23.2014599	0.882947743
chr1	91211800	91212000	1_18681	7	28.63992399	0.926384136
chr1	91546100	91547200	1_18705	56	20.86846301	0.779869735
chr1	91555200	91555600	1_18707	5	38.57459746	0.892587658
chr1	91771400	91771600	1_18757	9	23.22463739	0.913838419
chr1	92592100	92592300	1_18868	6	26.41212091	0.894581673
chr1	93217200	93217400	1_18944	5	56.33529965	0.911805429
chr1	93809400	93809600	1_19055	5	20.28951973	0.852106263
chr1	93835300	93835500	1_19057	5	31.11629398	0.810827918
chr1	94511100	94511400	1_19173	6	22.37105666	0.865181962
chr1	94642700	94643000	1_19209	5	26.61825236	0.862145917
chr1	94689200	94689500	1_19217	5	64.56888043	0.946300357
chr1	94696600	94696800	1_19218	5	55.81292427	0.964827025
chr1	94697700	94697900	1_19219	8	27.12066272	0.916583499
chr1	98513400	98513600	1_19551	11	20.1332489	0.835256386
chr1	99753400	99753600	1_19659	7	29.80671732	0.953131736
chr1	100342100	100342300	1_19723	6	20.38445423	0.711808641
chr1	101141700	101142000	1_19797	5	36.3530036	0.935362875
chr1	101919100	101919400	1_19858	5	23.62216531	0.817205025
chr1	102430700	102430900	1_19892	7	30.51006602	0.951856926
chr1	104263200	104263400	1_20007	10	27.0180716	0.747431582
chr1	104463700	104464000	1_20033	5	41.18126162	0.813500001
chr1	105097500	105097700	1_20081	5	22.04211027	0.913263658
chr1	105407800	105408000	1_20109	5	56.59875211	0.875454606
chr1	105581600	105581900	1_20118	6	60.93173993	0.953560662
chr1	106415800	106416000	1_20162	8	27.45425022	0.786322231
chr1	106713600	106714000	1_20181	7	23.18056739	0.853458624
chr1	107543400	107543600	1_20245	5	57.42883534	0.959325655
chr1	107967300	107967600	1_20274	11	26.05272329	0.907310418
chr1	108198600	108199500	1_20297	8	29.64970338	0.885276695
chr1	109022600	109022800	1_20384	7	45.85813853	0.940149344
chr1	109167700	109167900	1_20421	6	24.67111397	0.8882114
chr1	109606200	109606400	1_20529	5	23.232416	0.846101621
chr1	109739300	109739700	1_20571	5	46.91774455	0.855241811
chr1	109760800	109761500	1_20576	10	24.55583721	0.767537457
chr1	109762700	109762900	1_20578	6	33.3584417	0.942268211
chr1	109766100	109766300	1_20579	7	31.05160122	0.926691573
chr1	109832300	109832600	1_20590	6	57.51786383	0.983537613
chr1	110225400	110225600	1_20703	5	56.93162671	0.980178201
chr1	110296600	110296900	1_20716	6	21.6345403	0.868749591
chr1	110329500	110329800	1_20721	8	27.91226065	0.920214731
chr1	110571300	110571600	1_20774	5	33.30547911	0.849411545
chr1	110851500	110851800	1_20811	5	31.00062923	0.884332959
chr1	111037700	111038000	1_20834	10	28.44589815	0.842411579
chr1	111356400	111356900	1_20883	5	32.6353752	0.910074338
chr1	111799800	111800000	1_20955	10	21.92191062	0.823945921
chr1	111934400	111934600	1_20989	5	23.41516615	0.720843256
chr1	112841800	112842200	1_21143	10	22.91922746	0.725633472
chr1	112843300	112843500	1_21144	5	57.49620162	0.92233147
chr1	114365600	114366000	1_21365	5	33.81205753	0.917181756
chr1	116890500	116890700	1_21740	9	22.19189832	0.946222228
chr1	117748900	117749200	1_21884	5	24.20880517	0.767057318
chr1	117815900	117816100	1_21893	5	26.38181336	0.72851515
chr1	118637900	118638100	1_21948	5	60.73944213	0.970728381
chr1	119674800	119675300	1_22066	7	56.6058779	0.965890917
chr1	119745600	119745900	1_22082	6	22.44297266	0.76321671
chr1	121112200	121112400	1_22222	6	35.4261093	0.802770198
chr1	121418400	121418700	1_22267	12	68.64715228	0.82338414
chr1	143641400	143641900	1_22568	9	28.43931295	0.771759047
chr1	143652900	143654600	1_22577	85	23.7241079	0.844325322
chr1	143667000	143668300	1_22587	50	29.75596872	0.766215492
chr1	143675000	143675300	1_22590	13	26.71117357	0.790566673
chr1	144813600	144814000	1_22714	93	31.62315813	0.707484935
chr1	145730300	145730700	1_22819	5	31.09604343	0.801653847
chr1	145823400	145823700	1_22832	11	23.88609387	0.935441081
chr1	146381200	146381700	1_22930	9	45.6004728	0.784878177
chr1	146386400	146386600	1_22932	13	32.04228155	0.821405068
chr1	147098400	147098700	1_23037	5	37.46082597	0.748564669
chr1	147289800	147290000	1_23075	5	28.23320838	0.934243916
chr1	147299400	147299600	1_23076	8	25.38276782	0.906026302
chr1	147391100	147391300	1_23087	6	40.15764047	0.903280476
chr1	147483800	147484000	1_23094	5	42.18462199	0.907584305
chr1	147832200	147832500	1_23151	6	55.85819386	0.768693042
chr1	148011700	148012100	1_23174	12	35.48700579	0.824632361
chr1	148015300	148015900	1_23180	21	23.37722844	0.823586954
chr1	148161100	148162800	1_23222	87	26.60104986	0.827283715
chr1	148378500	148379100	1_23255	25	31.55392521	0.868795719
chr1	149206500	149206800	1_23324	25	24.61384618	0.773774462
chr1	150415200	150415400	1_23523	7	35.6175741	0.916624963
chr1	150427100	150427300	1_23525	7	28.59882883	0.753926063
chr1	150451600	150451900	1_23531	7	37.56838105	0.82397101
chr1	150538000	150538300	1_23552	5	26.97974831	0.719186561
chr1	150663200	150663400	1_23587	8	20.58607171	0.761396244
chr1	150925100	150926000	1_23625	50	33.07739092	0.808212063
chr1	153029700	153030200	1_24056	6	38.99257507	0.743209625
chr1	153293600	153293800	1_24081	6	29.99863505	0.819489973
chr1	153307800	153308000	1_24085	6	56.97530145	0.853240611
chr1	153617600	153617900	1_24147	7	65.82207234	0.918876304
chr1	154381600	154381800	1_24325	6	39.16990607	0.900772912
chr1	154525900	154526100	1_24360	6	20.81663143	0.905585987
chr1	154528300	154528500	1_24361	7	22.87424625	0.782357114
chr1	154822300	154822500	1_24425	6	34.54953355	0.883118034
chr1	154836700	154836900	1_24432	6	20.3826032	0.806454409
chr1	154844500	154844700	1_24437	5	34.25111365	0.908725067
chr1	155199000	155199200	1_24573	8	25.49772824	0.977907363
chr1	156321600	156321900	1_24887	6	27.23594588	0.930101963
chr1	156854600	156854900	1_25116	5	25.54960717	0.834473958
chr1	157087600	157087800	1_25172	7	25.19343551	0.721373821
chr1	157278600	157279600	1_25204	41	34.89166162	0.784877445
chr1	157630000	157630200	1_25234	5	28.24326266	0.712013429
chr1	158212600	158213400	1_25310	13	39.35794579	0.962027339
